,listing_id,name,description,picture_url,host_since,host_response_time,host_response_rate,host_acceptance_rate,host_is_superhost,host_listings_count,host_total_listings_count,host_verifications,host_identity_verified,latitude,longitude,property_type,room_type,accommodates,bathrooms_text,bedrooms,beds,amenities,price,minimum_nights,maximum_nights,has_availability,availability_30,availability_60,availability_90,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable
86,6.69562378672277e+17,Appartamento incantevole con vista panoramica,"La località posta a circa 1000 metri di altitudine, è preziosa per le sue caratteristiche che favoriscono il relax e la tranquillità. Numerosi i percorsi e i sentieri che portano sulle varie cime che arricchiscono un contesto straordinariamente gradevole. Poco distante, il lago di Molveno offre a coloro che lo desiderano l'oportunità di un bagno fresco, una gita in barca, una straordinatia esperienza con il parapendio, una partita di beach volley e tante altre attività sportive. The space L'appartamento, posto al primo piano, è dotato di due balconi che si affacciano il primo sul centro di Fai della Paganella e sulle valli sottostanti , il secondo sulle montagne fino a scorgere, nelle giornate più limpide, quelle della Val di Cembra. Il legno dei mobili e l'armonia degli elementi dell'arredamento, garantiscono il classico calore montano degli ambienti più autentici e rilassanti. Il bagno con doccia è dotato di un piano d'appoggio per un eventuale fasciatoio.<br ",https://a0.muscache.com/pictures/miso/Hosting-669562378672276978/original/9921fcc5-64e8-48c6-be45-f4674a183053.jpeg,2022-07-12,within a few hours,100%,67%,f,1.0,2.0,"['email', 'phone']",f,46.17329,11.06963,Entire condo,Entire home/apt,4,1 bath,2.0,3.0,"[""Long term stays allowed"", ""Shared garden or backyard"", ""Body soap"", ""Stainless steel stove"", ""Hair dryer"", ""Baking sheet"", ""Free parking garage on premises"", ""Free street parking"", ""Clothing storage: dresser and closet"", ""Iron"", ""Freezer"", ""Outdoor furniture"", ""Cleaning products"", ""Private patio or balcony"", ""Paid washer \u2013 In unit"", ""Bed linens"", ""Stainless steel oven"", ""Elevator"", ""Coffee maker"", ""Cooking basics"", ""Dining table"", ""Bidet"", ""Drying rack for clothing"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Children\u2019s books and toys for ages 5-10 years old and 10+ years old"", ""Kitchen"", ""Central heating"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Hangers""]",$179.00,4,1125,t,24,54,84,359,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f
87,5.4693386880737376e+17,Ciasa de Chica,"Ciasa De Chica, amorevolmente ristrutturata, è accoglienza e soluzione perfetta per godere ciò che la montagna può offrire in estate e inverno. Dotata di ogni comfort, può ospitare comodamente 5 persone. Pozza sorge nel punto più largo della Val di Fassa, circondata dalle Dolomiti. Ciasa De Chica dista 10” a piedi dalle principali piste da sci, di cui una notturna, e per fondisti. In estate immensi percorsi per il trekking, bici e passeggiate. Attrazioni per i più piccoli. Parcheggio auto ospiti",https://a0.muscache.com/pictures/miso/Hosting-546933868807373804/original/5a4b1627-567d-41a3-b3ae-35c07e0c1263.jpeg,2015-12-22,within an hour,93%,100%,f,24.0,24.0,"['email', 'phone']",t,46.4315,11.69468,Entire home,Entire home/apt,5,1 bath,2.0,3.0,"[""Washer"", ""Long term stays allowed"", ""Wifi"", ""TV"", ""Kitchen"", ""Paid parking on premises"", ""Air conditioning""]",$109.00,1,365,t,21,51,54,54,5,5,0,5.0,4.8,5.0,4.6,4.6,5.0,5.0,t
88,23677824.0,Casa Maria  appartamento Azalea,"Casa Maria propone appartamenti in stile alpino, con arredamenti nuovi e con terrazza e balcone aventi vista sul paese e sul Lago di Molveno, il tutto posto nelle immediate vicinanze dell'impianto di risalita Molveno-Pradel. Gli alloggi di Casa Maria dispongono di una cucina abitabile completa di divano, tv color a schermo piatto, elettrodomestici (frigo, freezer, forno, piano cottura, lavastoviglie), bagni privati completi di piatto-doccia, vasca da bagno e asta doccia e stanze da letto. The space A disposizione degli ospiti anche una lavatrice e un locale di deposito sci e biciclette. Gli appartamenti sono tutti dotati di wifi gratuito, parcheggio privato riservato e cortile con vista panoramica su paese e lago di Molveno. Sotto casa è presente la fermata dello skibus per Andalo o giro paese di Molveno e sono gratuiti a tutti gli ospiti che vengono in vacanza a Molveno Guest access Tutti gli ospiti della Casa Maria possono ",https://a0.muscache.com/pictures/1140ed78-5b88-4710-b91f-e711f80cf90f.jpg,2018-03-06,within an hour,100%,52%,f,3.0,4.0,['phone'],f,46.14409,10.96707,Entire rental unit,Entire home/apt,5,1 bath,2.0,5.0,"[""Washer"", ""Essentials"", ""Long term stays allowed"", ""Private entrance"", ""Free parking on premises"", ""Heating"", ""Wifi"", ""Host greets you"", ""Hair dryer"", ""TV"", ""Crib"", ""Kitchen"", ""Hot water"", ""Hangers""]",$100.00,3,28,t,27,57,87,327,8,3,0,4.86,5.0,5.0,4.86,4.43,5.0,4.71,f
89,49719567.0,"Casa ai Girasoli, Tenna - Ospitar","Flat with double bedroom and balcony with view, a short distance from Lake Caldonazzo! The space Dear guests and friends, welcome to our flat! Casa ai Girasoli, located in Tenna, is suitable for couples who want to relax in Trentino or for business travelers and can accommodate up to a maximum of two people. It has a double bedroom, a bathroom with shower and a kitchen equipped with everything you need for cooking: pots, dishes, cutlery, glasses, fridge, microwave. Moreover, from the balcony outside the kitchen you can admire the beautiful Lake Caldonazzo. Your pets are welcome, we reserve to charge an extra for the additional expensive for the cleanings",https://a0.muscache.com/pictures/prohost-api/Hosting-49719567/original/11b77b4a-906b-4be1-965a-b07dc2886f37.jpeg,2016-03-20,within a day,73%,100%,f,57.0,67.0,"['email', 'phone']",t,46.01181,11.2666,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Bed linens"", ""Long term stays allowed"", ""Free parking on premises"", ""Heating"", ""Dishes and silverware"", ""TV"", ""Hair dryer"", ""Kitchen"", ""Cooking basics"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Microwave"", ""Refrigerator"", ""Hot water""]",$64.00,4,1125,t,0,0,0,132,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,t
90,20753917.0,"Nido d'Aquila ""Passerotto"" Garda panorama Terrace","Appartamento collocato in posizione predominante su Garda Trentino, con una vista mozzafiato, in un posto tranquillo in cui potersi rilassare. Attorniata dal verde, la casa completamente restaurata ha un giardino circostante utilizzabile dagli ospiti. WI-FI, TV, satellite, lavatrice e piccola cassaforte. The space Gli appartamenti del Nido d’Aquila sono deliziosamente collocati in una piccola costruzione completamente restaurata a Nago-Torbole. La casa è immersa nel verde e la sua posizione è decisamente strategica perché, vicina all’Alto Adige, consente diverse gite in luoghi e città d’interesse artistico del nord Italia. Gli appartamenti, da 2 a 5 persone, sono completamente arredati e composti da cucina finemente allestita, bagno con cabina doccia e soggiorno-letto L’arredamento è nuovo, moderno e allestito con gusto. Gli appartamenti sono dotati inoltre di TV, satellite, lavatrice e piccola cassaforte. Parcheggio per auto e bici",https://a0.muscache.com/pictures/e54afaa2-c99f-4f68-81b9-d53f8a3756d1.jpg,2017-08-10,within a few hours,100%,80%,f,2.0,2.0,"['email', 'phone']",t,45.87918,10.88928,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Crib"", ""Oven"", ""Iron"", ""Cable TV"", ""Free parking on premises"", ""Fire extinguisher"", ""Stove"", ""Washer"", ""Coffee maker"", ""Backyard"", ""Cooking basics"", ""Patio or balcony"", ""First aid kit"", ""Refrigerator"", ""Dishes and silverware"", ""TV with standard cable"", ""Kitchen"", ""Extra pillows and blankets"", ""Microwave"", ""Hangers""]",$74.00,3,1125,t,22,52,82,172,26,6,1,4.88,4.81,4.96,5.0,4.92,4.88,4.77,f
91,37212239.0,Chalet Larzonei - Vigo di Fassa,"IIl nostro chalet si trova in Località Larzonei, percorrendo per pochi metri la strada in discesa , vi troverete davanti ad un paesaggio mozzafiato con le montagne Cima 11 e 12 davanti ai vostri occhi . Entrando in casa, troverete un'unico ambiante con cucina e salone con TV. Due camere da letto, e 2 bagni ( uno con doccia / bagno turco) La casa è curata nei minimi particolari con parquet in tutta la casa. Piccolo giardino con tavolo e sedie esterne per poter mangiare all'aperto.",https://a0.muscache.com/pictures/23bb82ae-c183-428b-b967-2dfa2d805466.jpg,2012-09-24,within an hour,100%,100%,t,2.0,2.0,"['email', 'phone']",t,46.42086,11.67488,Entire home,Entire home/apt,5,1.5 baths,2.0,4.0,"[""Long term stays allowed"", ""Heating"", ""Hair dryer"", ""Oven"", ""Free street parking"", ""Iron"", ""Freezer"", ""Toaster"", ""Free parking on premises"", ""Cleaning products"", ""Private patio or balcony"", ""Washer"", ""Bed linens"", ""Coffee maker"", ""TV"", ""Cooking basics"", ""Dishwasher"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Private fenced garden or backyard"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Microwave"", ""Dryer"", ""Hangers""]",$120.00,7,28,t,23,53,74,270,27,10,1,4.85,4.96,4.67,4.89,4.81,4.81,4.67,f
92,22103897.0,El Pontesel,"Appartamento molto luminoso e panoramico all'interno di una villetta immersa nel verde sulla collina di Trento. Perfetto per chi ama la tranquillità, ma a un passo dalla città e dai principali collegamenti. La casa, dotata di parecchi comfort, è molto spaziosa, ristrutturata da poco e con una splendida vista sulla vallata. The space Sono esclusi animali e fumatori",https://a0.muscache.com/pictures/c5357faf-0eae-4662-9ebc-0cb1bacced3c.jpg,2016-09-07,within a day,100%,100%,t,1.0,1.0,"['email', 'phone']",t,46.09481,11.12289,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Oven"", ""Iron"", ""Private entrance"", ""Free parking on premises"", ""Free washer \u2013 In unit"", ""Stove"", ""Bed linens"", ""Host greets you"", ""TV"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Patio or balcony"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Microwave"", ""Hangers""]",$65.00,2,1125,t,0,0,17,288,79,20,2,4.96,4.91,4.97,4.97,4.96,4.86,4.95,f
93,27622938.0,La Coccinella   CIPAT 022177-AT- 190387,"Immersa nella Valle di Cembra, La Coccinella si trova a 17 km da Cavalese, 13 km dai più vicini impianti sciistici (Cermis), 28 km dalla Val di Fassa, 18 km dall'Altopiano di Pinè. Dotata di tutti i comfort, parcheggio gratuito e ingresso autonomo. A pochi passi da un parco giochi pubblico, campo da calcetto sintetico e a diversi sentieri di bosco. Si trova in un piccolo paese di montagna. Adatto a persone in cerca di tranquillità. The space L alloggio è stato finito di arredare a luglio 2018. Guest access Gli ospiti hanno a disposizione una cucina completa di ogni confort ( lavastoviglie, forno, microonde, piastra elettrica, macchina da caffè americano, e macchina da caffè nespresso), viene fornito anche il necessario per una colazione (1 litro di latte, marmellatine, fette biscottate, biscotti, the, caffè...) la camera patronale è in soppalco e gode di una vista panoramica d avvero molto bella su tutta la vallata...<br /",https://a0.muscache.com/pictures/affd80f3-b01a-45b0-a6fd-9cdc53521594.jpg,2018-08-09,within an hour,100%,100%,t,1.0,1.0,"['email', 'phone']",t,46.24122,11.32627,Entire rental unit,Entire home/apt,4,1 bath,2.0,3.0,"[""Long term stays allowed"", ""Cleaning before checkout"", ""Conditioner"", ""Heating"", ""Body soap"", ""Wifi"", ""Microwave"", ""Baking sheet"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Outdoor dining area"", ""Crib"", ""Lockbox"", ""Clothing storage: dresser, wardrobe, and closet"", ""Oven"", ""Free street parking"", ""Iron"", ""Freezer"", ""Smoke alarm"", ""Children\u2019s books and toys"", ""Private entrance"", ""Free parking on premises"", ""Shampoo"", ""Outdoor furniture"", ""Cleaning products"", ""Private patio or balcony"", ""Free washer \u2013 In unit"", ""Stove"", ""Private garden or backyard"", ""Indoor fireplace"", ""Bed linens"", ""Hot water kettle"", ""Coffee maker"", ""Barbecue utensils"", ""TV"", ""High chair"", ""Cooking basics"", ""Dining table"", ""First aid kit"", ""Dishwasher"", ""Room-darkening shades"", ""Drying rack for clothing"", ""Bidet"", ""Baby bath"", ""Refrigerator"", ""Hot water"", ""Board games"", ""Wine glasses"", ""Essentials"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Changing table"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Shower gel"", ""Children\u2019s dinnerware"", ""Pack \u2019n play/Travel crib"", ""Hangers""]",$54.00,2,1125,t,29,54,84,359,49,12,1,4.96,4.98,5.0,4.98,4.88,4.78,4.96,t
94,14975327.0,Spaz. Appartamento Cavalese CIPAT 022050-AT-070046,"Appartamento nuovo composto da : ingresso, soggiorno, pranzo cucina, 2 camere spaziose, soppalco con letto, 2 bagni, locale lavatrice ripostiglio, 2 balconi al sole in zona alta del paese con bellissima vista e vicinanza ai sentieri per delle passeggiate bellissime, posto macchina pubb. a 100 mt e garage a 250 mt 6 posti letto The space Nella parte alta di Cavalese, gode di una fantastica vista, dista 5 minuti a piedi dal centro. punto strategico per passeggiate comode a Montebello, anche con passeggino. 2 letti matrimoniali e nel soppalco un divano letto matrimoniale con bagno adiacente. Guest access Disponibilità di tutto l'appartamento a piano terra",https://a0.muscache.com/pictures/d955b4ad-6596-4301-b007-259c03905a7a.jpg,2016-09-09,within a day,50%,100%,f,1.0,2.0,['phone'],t,46.29313,11.46629,Entire home,Entire home/apt,6,2 baths,3.0,4.0,"[""Long term stays allowed"", ""Heating"", ""Baking sheet"", ""Hair dryer"", ""Carbon monoxide alarm"", ""Safe"", ""Oven"", ""Free street parking"", ""Iron"", ""Freezer"", ""Smoke alarm"", ""Children\u2019s books and toys"", ""Private entrance"", ""Free parking on premises"", ""Fire extinguisher"", ""Shampoo"", ""Cleaning products"", ""Private patio or balcony"", ""Clothing storage: closet and dresser"", ""Washer"", ""Single level home"", ""Host greets you"", ""Window guards"", ""TV"", ""Cooking basics"", ""Dining table"", ""First aid kit"", ""Dishwasher"", ""Room-darkening shades"", ""Bidet"", ""Refrigerator"", ""Hot water"", ""Wine glasses"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Dedicated workspace"", ""Microwave"", ""Hangers""]",$180.00,12,60,t,0,0,0,0,7,1,0,5.0,5.0,4.83,5.0,5.0,5.0,4.83,t
95,40397757.0,Casa Abete Bianco (CIPAT 022120-AT-827211),"Confortevole mansarda, situata al terzo piano, si trova a 1 minuto dal lago e a soli 550 metri dalla piazza della chiesa di Molveno. Composto da una stanza matrimoniale con terzo letto, con possibilità del lettino per bambini. E' fornito di biancheria e di caldi piumini. Il soggiorno con divano letto matrimoniale la cucina con angolo cottura dispone microonde frigo bollitore e tostapane. Il balcone si affaccia sul bosco. Il bagno è fornito di asciugamani set di cortesia e di asciugacapelli. License number CIPAT 022120-AT-057541",https://a0.muscache.com/pictures/48c46534-d760-4d22-879e-2f204212e2bc.jpg,2019-11-26,within an hour,100%,75%,f,1.0,2.0,"['email', 'phone']",f,46.14172,10.97126,Entire rental unit,Entire home/apt,5,1 bath,1.0,5.0,"[""Washer"", ""Essentials"", ""Private entrance"", ""Free parking on premises"", ""Heating"", ""Wifi"", ""Shampoo"", ""Hair dryer"", ""TV"", ""Lake access"", ""Kitchen"", ""Iron"", ""Hot water"", ""Hangers""]",$61.00,4,15,t,1,1,1,2,4,1,0,4.75,4.75,5.0,4.75,5.0,4.75,4.5,f
96,50276260.0,"Appartamento alla Linfa, Piazze di Bedollo - Ospitar","Set on the first floor, Appartamento alla Linfa is furnished with everything you need to enjoy your stay on the Altopiano di Piné! At short distance – easily accessible by foot – there is the Piazze Lake! The space Dear guests, welcome in Appartamento alla Linfa! Set on the first floor, the apartment can host up to 4 people: there are one double room, one single room with a foldable single bed which can became a double bed if needed, a bathroom with shower and washing machine, living room with flat TV, equipped kitchen and lunch area. Free parking place and Wi-Fi connection are available! Appartamento alla Corteccia is set in Piazze di Bedollo, on the Altopiano di Piné. It is perfect for those looking for a holiday away from the city noise. At short distance – easily accessible by foot – there is Piazze Lake where you can spend your time relaxing with family and friends!",https://a0.muscache.com/pictures/prohost-api/Hosting-50276260/original/d587bb18-23e5-4a46-86bc-219bfad0830d.jpeg,2016-03-20,within a day,73%,100%,f,57.0,67.0,"['email', 'phone']",t,46.15706,11.2894,Entire rental unit,Entire home/apt,4,1 bath,2.0,2.0,"[""Washer"", ""Bed linens"", ""Long term stays allowed"", ""Free parking on premises"", ""Heating"", ""Wifi"", ""Dishes and silverware"", ""TV"", ""Lake access"", ""Kitchen"", ""Cooking basics"", ""Ethernet connection"", ""Oven"", ""Patio or balcony"", ""Extra pillows and blankets"", ""Refrigerator"", ""Hot water""]",$112.00,5,1125,t,17,47,75,330,1,0,0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,t
97,20637012.0,Modern apartment with panoramic views (2-6p),"Villa ""Casa Velo"" (fb) has 5 apartments in total, each fully equipped, with large terrace, shared swimming pool and panoramic views of the valley The space On the ground floor there are 3 apartments (4-6p) and one studio (2-3p) with terrace and direct access to the garden. The entire first floor is another apartment (6-12p) with several balconies and terrace. (see other listing) Please indicate in your message what your preferred sleeping arrangements are (how many people, adults/children, how many and which apartments). Guest access All apartments are private with their own bathroom(s), kitchen, bedrooms and living space. Each has their own terrace. The garden and swimming pool are shared with the other guests. Other things to note Swimming pool is not heated and only available from May-October",https://a0.muscache.com/pictures/6168b216-c635-41c8-9130-425bbe8a412b.jpg,2015-09-11,within a day,90%,25%,f,3.0,8.0,"['email', 'phone']",t,45.91531,10.91489,Entire rental unit,Entire home/apt,6,1.5 baths,2.0,4.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Ping pong table"", ""Oven"", ""Shared outdoor pool - available seasonally, open 24 hours"", ""Iron"", ""Freezer"", ""Private entrance"", ""Free parking on premises"", ""Pocket wifi"", ""Stove"", ""Bed linens"", ""Washer"", ""Single level home"", ""Host greets you"", ""Coffee maker"", ""Backyard"", ""Cooking basics"", ""Luggage dropoff allowed"", ""Dining table"", ""Patio or balcony"", ""Dishwasher"", ""Refrigerator"", ""Hot water"", ""Wine glasses"", ""BBQ grill"", ""Dishes and silverware"", ""Kitchen"", ""Extra pillows and blankets"", ""Microwave"", ""Hangers""]",$155.00,5,1125,t,29,59,86,314,1,1,0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,f
98,14603695.0,2-rooms Flat close to the lake,"The flat is part of the ""Residence Rio Piccolo"". It is situated on the ground floor with access to the garden or on the upper floors with balcony. It can accommodate max 2 people. The space 35 mq Consisting of a room with double bed, living room with equipped kitchenette, bathroom with shower, satellite TV, Wifi, heating, 1 parking space in the garage. The price includes: rental of the flat water, gas, electricity and heating consumption weekly linen change (for stays longer than 7 nights) final cleaning one parking space per flat. Other things to note We remind you that the check-in (from 2pm to 8pm) must be done at the Hotel Du Lac - Via Nazionale, 4 - 38018 Molveno, where you will be given the keys of the flat and all the necessary information for your stay. The cost of the tourist tax is € 2,00 per person for a maximum of 10 nights. Children under 14 years old are exempt",https://a0.muscache.com/pictures/e9eb7953-b738-475e-b8f8-5ee43bfb68d9.jpg,2016-07-29,within an hour,100%,100%,f,6.0,6.0,"['email', 'phone']",f,46.14177,10.96385,Entire rental unit,Entire home/apt,2,1 bath,1.0,1.0,"[""Long term stays allowed"", ""Heating"", ""Wifi"", ""Hair dryer"", ""Smoke alarm"", ""Free parking on premises"", ""Shampoo"", ""Lake access"", ""Washer"", ""Bed linens"", ""Elevator"", ""TV"", ""Backyard"", ""Cooking basics"", ""Patio or balcony"", ""Ski-in/Ski-out"", ""Refrigerator"", ""Hot water"", ""Essentials"", ""Dishes and silverware"", ""Kitchen"", ""Shower gel"", ""Microwave""]",$134.00,1,30,t,0,0,0,0,4,1,0,4.5,4.25,4.25,3.75,4.0,5.0,4.75,t
99,6.644097895675155e+17,Cesa Majia 1,"Newly renovated apartment of small size, measuring in fact about 32 square meters, at the entrance we find a well equipped kitchen with ceramic hob and dishwasher, adjacent to the kitchen a living area with a table and a sofa that can become a comfortable double bed, a nice bathroom with shower and a room of sufficient size to accommodate a double bed. That. The apartment also has two balconies. The dimensions are small but the organization of the spaces appears well studied. The apartment is located in a very quiet area in relation to noise. The property is suitable for two people but if needed it could also accommodate four people, adults or children. Charming tourist residence located in the village of Fontanazzo, in the municipality of Mazzin di Fassa at a distance is one kilometer from Campitello di Fassa. The property is externally very nice and has a large open parking lot with parking spaces reserved for the individual apartments. The complex is located in a very quiet ar",https://a0.muscache.com/pictures/prohost-api/Hosting-664409789567515519/original/c77d3059-608b-468e-b9c6-cbd5d5ff42b4.jpeg,2022-06-13,within an hour,100%,100%,f,13.0,13.0,"['email', 'phone', 'work_email']",t,46.46937,11.72665,Entire rental unit,Entire home/apt,4,1 bath,1.0,2.0,"[""Washer"", ""Bed linens"", ""Long term stays allowed"", ""Free parking on premises"", ""Heating"", ""Coffee maker"", ""TV"", ""Hair dryer"", ""Kitchen"", ""Private patio or balcony"", ""Oven"", ""Dishwasher"", ""Microwave"", ""Refrigerator""]",$70.00,1,28,t,2,2,2,2,3,3,2,4.67,4.67,5.0,5.0,5.0,5.0,4.0,t
